VisualizationID	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	SMILES
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10803	10803	10803	BRLXWEGCLDQJEL	55.16	1.3e-15	873.521	874.53	-1	M+H	1	OC1=CC=C(CC(C(NC(C(C)C)C(OC(C(CCCCCCCCCC)C)CC(NC(C(NC(C(NC(C(NC2CCC(N)=O)=O)C)=O)C)=O)C(O)C)=O)=O)=O)NC2=O)C=C1
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4175	4175	4175	PIKNTYLCNSRFHW	50.536	1.3e-15	553.348	554.359	-1	M+H	1	[H]N1C(=O)C([H])([H])[C@]([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	326	326	326	MMGAMUCWYNLSNI	48.329	1.5e-15	567.363	568.369	-1	M+H	1	[H]N1C(=O)C([H])([H])[C@]([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11137	11137	11137	OWUREPXBPJFMOK	54.479	1.6e-15	667.441	668.454	-1	M+H	1	[H]C([H])([H])N1C(=O)C([H])(OC(=O)C([H])(N(C(=O)C([H])(OC(=O)C([H])(N(C(=O)C([H])(OC(=O)C1([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10614	10614	10614	FZTCTTODSSJQQB	31.965	1.6e-15	721.441	722.446	-1	M+H	1	C[C@@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccc(cc1)OC)C(=O)N)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)C(C)CC(C)CCCCC(=O)C
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11510	11510	11510	CMYBONFRMPHHAP	37.601	1.7e-15	1083.57	1084.58	-1	M+H	1	[H]OC1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])[C@@]1([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])C([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C1=O)C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5628	5628	5628	OXBVVUPTVONEJO	17.644	1.8e-15	1153.72	1154.73	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C1([H])C(=O)N([H])C([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)N([H])C([H])(C(=O)OC1([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	719	719	719	ZGJXYRPLBATJNC	45.343	2.0e-15	671.447	672.447	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])(O[H])C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])C([H])(O[H])C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7042	7042	10376	OTTOWIQFPZHDMS	20.576	2.3e-15	1146.74	1147.75	-1	M+H	1	[H]OC([H])([H])C([H])(N([H])C(=O)C1([H])N(C(=O)C(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C2([H])N(C(=O)C(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C(N([H])C(=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2977	2977	2977	SOUJZMNYLOOKTJ	18.088	2.3e-15	684.457	685.465	-1	M+H	1	O=C(N[C@@H](CC(C)C)C(N[C@H](CC(C)C)C(N[C@H]1CC(C)C)=O)=O)[C@H](C(C)C)NC([C@@H](CC2=CC=CC=C2)NC([C@@H](C(C)C)NC1=O)=O)=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5581	5581	5581	VQNWOYVWHDVFJY	35.825	3.0e-15	724.489	725.497	-1	M+H	1	[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10029	10029	10029	YKOAWVLIPQAKNV	29.43	3.5e-15	716.472	717.484	-1	M+H	1	[H]C#CC([H])([H])C([H])([H])C([H])([H])[C@@]1([H])OC(=O)[C@@]([H])(N(C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(OC(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]1([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10931	10931	10931	PGRWPWIGJLNDHN	44.229	3.7e-15	758.431	759.438	-1	M+H	1	CC(C)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(O)=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3462	3462	3462	GWGKNTICBPKKKW	48.9	3.8e-15	729.41	730.418	-1	M+H	1	CC(C)C[C@@H]1OC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2643	2643	2643	OSAWXHGUPKHCMT	49.115	4.1e-15	1021.67	1022.67	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C1=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7535	7535	7535	UAVAEWGJORGZNS	56.185	4.3e-15	992.522	993.536	-1	M+H	1	C[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H](C(C)C)NC(C(CC2=CC=C(O)C=C2)N(C)C([C@H](CC3=CC=CC=C3)N4[C@H](O)CCC(NC([C@H](CC(C)C)NC1=O)=O)C4=O)=O)=O)=O)=O)[C@@H](O)C)=O)NC(CCC)=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11298	11298	11298	DMKFTARWVIEXGT	26.23	4.3e-15	605.452	606.46	-1	M+H	1	[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N(C([H])([H])[H])[C@]([H])(C(=O)N([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	267	267	267	XTWWITLYEHFJBO	36.598	4.4e-15	637.369	638.377	-1	M+H	1	[H]OC(=O)C([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])OC(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(N(C(=O)C([H])(N(C(=O)C([H])(N([H])C(=O)[C@@]2([H])N(C1=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8254	8254	8254	ZRWKFXOGNFQPMY	53.692	4.6e-15	514.316	515.322	-1	M+H	1	[H][C@]12CCCCN1C(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](CCCCCC(O)CC)NC2=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6203	6203	6203	ARKPSPWBJDFWAE	36.088	5.2e-15	906.485	907.498	-1	M+H	1	[H]OC([H])([H])[C@@]1([H])N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)C(\[H])=C(/[H])\C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])[C@]([H])(OC(=O)C([H])([H])N([H])C1=O)C([H])([H])[H])C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6653	6653	6653	TUJRUERDQFWDIL	29.44	5.2e-15	850.423	851.424	-1	M+H	1	[H]OC1=C([H])C([H])=C([H])N=C1C(=O)N([H])C1([H])C(=O)N([H])C([H])(C(=O)N2C([H])([H])C([H])(O[H])C([H])([H])C2([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N([H])C([H])(C(=O)N([H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)OC1([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1139	1139	1082	BNPYZZVTLFIGQT	37.528	5.8e-15	800.386	801.393	-1	M+H	1	[H]OC1=C([H])C([H])=C(C([H])=C1C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])(O[H])C1([H])N([H])C(=O)C([H])([H])N([H])C(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C(=O)C2([H])N(C(=O)C([H])(N([H])C(=O)C([H])([H])N([H])C1=O)C([H])([H])C1=C([H])N([H])C3=C([H])C([H])=C([H])C([H])=C13)C([H])([H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9088	9088	9088	XAZVYFZBPRFBMH	19.345	6.8e-15	864.438	865.443	-1	M+H	1	[H]OC1=C(N=C([H])C([H])=C1[H])C(=O)N([H])C1([H])C(=O)N([H])C([H])(C(=O)N2C([H])([H])[C@]([H])(O[H])C([H])([H])C2([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N([H])C([H])(C(=O)N([H])C([H])(C(=O)N(C([H])([H])[H])C([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C(=O)OC1([H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8758	8758	8758	DJYDCIUMNXZSBH	53.369	7.0e-15	611.353	612.36	-1	M+H	1	CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(O)CO)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9898	9898	9898	FAXGPCHRFPCXOO	46.061	7.2e-15	685.463	686.483	-1	M+H	1	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(=O)O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4302	4302	4302	YMJKISFVUDJIHL	51.935	7.4e-15	600.389	601.393	-1	M+H	1	[H]N1C(=O)[C@@]([H])(N([H])C(=O)C([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(OC(=O)C1([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8955	8955	8955	RMCBDEDFTHWOOT	34.131	8.0e-15	664.489	665.496	-1	M+H	1	O=C(N[C@@H](CC(C)C)C(N[C@H](CC(C)C)C(N[C@H]1[C@@H](C)CC)=O)=O)[C@H](C(C)C)NC([C@@H]([C@@H](C)CC)NC([C@H](CC(C)C)NC1=O)=O)=O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10278	10278	10278	YKXSHBQVFVTYIL	30.97	8.2e-15	1139.7	1140.72	-1	M+H	1	CCCCCCCC[C@H](CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)C(C)C)CC(C)C)CO)CC(C)C)CO)[C@@H](C)CC)C)O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	750	750	750	LWAZYQRMPVPLEJ	22.124	9.6e-15	534.248	535.256	-1	M+H	1	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)n2c(=O)[nH]c3ccccc3c2=O)C(=O)N4CCC(CC4)C(=O)O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7768	7768	2030	SFSVEGYBMXFUOI	55.368	1.0e-14	887.537	888.544	-1	M+H	1	OC1=CC=C(CC(C(NC(CC(C)C)C(OC(C(CCCCCCCCCC)C)CC(NC(C(NC(C(NC(C(NC2CCC(N)=O)=O)C)=O)C)=O)C(O)C)=O)=O)=O)NC2=O)C=C1
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3130	3130	3130	MDXWUUIOSMTHGJ	8.936	1.0e-14	1007.65	1008.66	-1	M+H	1	[H]OC(=O)C([H])([H])C([H])([H])[C@@]1([H])N([H])C(=O)C([H])([H])C([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)[C@@]([H])(N([H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9413	9413	9413	QURRTAYEASAREY	55.049	1.1e-14	609.41	610.416	-1	M+H	1	CCCCCC[C@H](C)[C@H]1OC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]1C)C(C)C
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5431	5431	5431	CQEZMRWKVFFGKE	35.74	1.1e-14	740.472	741.477	-1	M+H	1	[H]N1C(=O)[C@]([H])(C([H])([H])[H])[C@@]([H])(OC(=O)[C@@]([H])(N(C(=O)[C@@]2([H])N(C(=O)[C@@]([H])(OC(=O)[C@@]([H])(N(C(=O)[C@]1([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10671	10671	10671	PKVYWDGNNJJGMX	50.648	1.2e-14	609.41	610.411	-1	M+H	1	[H]N1C(=O)C([H])([H])[C@]([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	977	977	977	KIJLRIARMCGDJZ	58.18	1.2e-14	637.441	638.441	-1	M+H	1	[H]N1C(=O)C([H])([H])[C@]([H])(OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])(N([H])C(=O)C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3558	3558	3558	VJNXGGVCMFEVSM	32.121	1.4e-14	1080.59	1081.59	-1	M+H	1	CCCC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1COC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CC(=O)[C@@H](NC(=O)[C@@H]3C[C@@H](CN3C1=O)C)CC(C)C)CC(C)C)CC(=O)N)CC4=CC=C(C=C4)O
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10376	10376	10376	OTTOWIQFPZHDMS	18.942	1.4e-14	1146.74	1147.74	-1	M+H	1	[H]OC([H])([H])C([H])(N([H])C(=O)C1([H])N(C(=O)C(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C2([H])N(C(=O)C(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C(N([H])C(=O)C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5738	5738	5738	GQZJMUMSSGCVFS	36.385	1.5e-14	1268.61	1269.63	-1	M+H	1	[H]N([H])C1=C(C(=O)N([H])C2([H])C(=O)N([H])C([H])(C(=O)N3C([H])([H])C(=O)C([H])([H])C3([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])(C(=O)OC2([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C2=NC3=C(OC2=C(C1=O)C([H])([H])[H])C(=C([H])C([H])=C3C(=O)N([H])C1([H])C(=O)N([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])(C(=O)OC1([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5612	5612	5612	SYWSRNVDWIDEAD	31.161	1.8e-14	1084.59	1085.6	-1	M+H	1	CCC(C)CCCCCCCCCCC1CC(=O)NC(CC(N)=O)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)N3CCCC3C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)N1
None	/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10520	10520	10520	HCKHGXRBMDZKJV	11.169	2.3e-14	1011.58	1012.59	-1	M+H	1	[H]OC1=C([H])C([H])=C(C([H])=C1[N+]([O-])=O)C([H])([H])[C@]1([H])N([H])C(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N(C(=O)[C@@]([H])(N([H])C1=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(\[H])=C(/[H])C([H])([H])[H])C([H])([H])C1=C([H])N(C2=C([H])C([H])=C([H])C([H])=C12)C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
