SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5613	5613	5613	YJXRPXBRYBCYRH	22.542	1.0e-07	764.419	765.426	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5088	5088	5088	OEZAYKMYHOLRMX	14.612	1.0e-07	698.349	699.35	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4108	4108	4108	RJIKSAWBNAUULT	11.423	1.1e-07	534.288	535.295	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10849	10849	10849	ODUOJXZPIYUATO	10.911	1.1e-07	385.135	386.143	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8028	8028	8028	LGHWEYMIURUVDB	13.817	1.1e-07	532.306	533.314	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8596	8596	8596	SXTGVXKFOVZYIK	31.122	1.2e-07	586.333	587.339	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9852	9852	9852	QSJOEQXFYCTBSY	19.441	1.3e-07	429.154	430.161	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1909	1909	1909	RVMFLZWSHDZGGQ	19.154	1.3e-07	409.2	410.208	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5412	5412	1323	RZQNQMRSGMXXMH	21.609	1.4e-07	576.387	577.394	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	991	991	991	XUNJTZNAIXYURM	14.905	1.4e-07	431.206	432.213	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5249	5249	5249	HFCYZXMHUIHAQI	15.163	1.4e-07	220.042	221.049	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8072	8072	10067	OGDPGNFFCJNYMO	18.605	1.5e-07	393.205	394.213	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11080	11080	11080	JLSIEPYLSSNFSK	14.728	1.5e-07	398.137	399.144	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6044	6044	5775	CFUNPOBDQKNWHN	15.42	1.5e-07	528.237	529.245	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7957	7957	7957	VVUAHGLHHLVKDR	20.449	1.6e-07	740.456	741.463	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	378	378	378	SZLZWPPUNLXJEA	20.795	1.7e-07	634.289	635.296	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10265	10265	10265	LPAWUNOBPQSNHN	11.723	1.8e-07	556.232	557.24	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10847	10847	10847	MBPFTSPFFNRGLA	23.396	2.1e-07	522.195	523.202	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	355	355	355	LQIHCTVXRQRKEH	18.511	2.1e-07	431.288	432.295	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5969	5969	5969	ZTVQQQVZCWLTDF	9.865	2.3e-07	376.2	377.208	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8251	8251	8251	OQKBDUNSLJADCU	11.833	2.3e-07	560.252	561.26	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4298	4298	4298	HOFGZJTZROMXRO	22.816	2.3e-07	794.43	795.437	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8659	8659	8659	GYHCTFXIZSNGJT	13.7	2.3e-07	448.155	449.163	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7731	7731	7731	PLOQCCJPPQJNFO	13.236	2.4e-07	735.289	736.297	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11556	11556	2062	YRRCOJOXAJNSAX	20.001	2.4e-07	356.242	357.249	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3499	3499	3499	GYXQJCPCCMCJDB	8.821	2.4e-07	1007.54	1008.55	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11667	11667	11667	ICUTUKXCWQYESQ	15.956	2.6e-07	313.978	314.985	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6442	6442	6442	GKIMOVAPSAVJHZ	21.668	2.7e-07	718.354	719.36	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3029	3029	3029	SERBHKJMVBATSJ	34.481	2.7e-07	669.144	670.164	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8031	8031	8031	AKLLFACZGZTMGS	12.381	2.8e-07	768.391	769.4	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	574	574	574	IJGYFLFIPSTRAV	13.769	2.9e-07	354.158	355.166	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11356	11356	11356	YKPHLXGEPNYRPY	10.159	3.0e-07	1035.57	1036.58	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5706	5706	5706	DFQUSLQYURJBIT	9.241	3.1e-07	1078.58	1079.59	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8361	8361	8361	DGMKFQYCZXERLX	15.281	3.2e-07	334.189	335.199	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7689	7689	7689	SRURUOMGBHAESL	14.34	3.4e-07	377.114	378.122	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10531	10531	10531	BKVICMPZWRNWOC	14.349	3.4e-07	331.211	332.218	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10615	10615	10615	GPXLRLUVLMHHIK	13.076	3.8e-07	247.051	248.058	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4162	4162	4162	RCAVVTTVAJETSK	17.807	3.8e-07	460.305	461.313	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11547	11547	2382	XBPWLKPUHTUZBZ	18.619	3.8e-07	449.206	450.214	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7179	7179	7179	ZFPDJLFLTOCCBJ	16.105	4.0e-07	479.209	480.217	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5934	5934	5934	RJZDRVVVKUSABJ	14.978	4.0e-07	551.3	552.307	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3284	3284	3284	NEHSHYOUIWBYSA	11.302	4.0e-07	422.195	423.2	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6193	6193	6193	DGMCJLTWFVDVMD	14.992	4.2e-07	312.127	313.136	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3847	3847	3847	BUKIYBRHWQNVOV	17	4.3e-07	515.209	516.217	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5305	5305	5305	PCWLNNZTBJTZRN	21.718	4.6e-07	340.211	341.219	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6559	6559	6559	ZXZPFGGUUZDXND	14.901	4.7e-07	490.174	491.182	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7354	7354	5398	DSFYPIUSAMSERP	13.528	4.8e-07	400.28	401.287	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1650	1650	7604	QIBZFHLFHCIUOT	10.754	5.0e-07	731.547	732.553	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	740	740	740	RBFOMTAWEHHDSX	17.026	5.1e-07	757.222	758.229	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10106	10106	10106	NFOCYHUCMXEHDG	14.609	5.2e-07	552.127	553.134	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2204	2204	2204	XFUBJKQWCJERLE	17.02	5.4e-07	523.264	524.271	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5206	5206	5206	ZRLMZETXWKZLOA	16.505	5.5e-07	433.167	434.175	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9279	9279	9279	QCLOIXSOULWMON	16.33	5.6e-07	432.142	433.149	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5857	5857	5857	MQFGXJNSUJTXDT	14.008	6.1e-07	301.2	302.207	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10947	10947	10947	XOTCFNLRPYREDP	13.212	6.2e-07	379.151	380.16	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7049	7049	7049	YXBGUENLKYUKCB	16.069	6.3e-07	509.256	510.264	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4947	4947	2246	OPHAWRYOHOYBLZ	11.58	6.4e-07	419.161	420.169	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2969	2969	2969	RKXASYGJLKILOC	15.815	7.0e-07	364.215	365.224	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8880	8880	8880	NHCKESBLOMHIIE	10.942	7.2e-07	369.169	370.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7790	7790	5857	MQFGXJNSUJTXDT	10.848	7.4e-07	301.2	302.207	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10441	10441	10441	JPGYRFJJNVYGPI	16.268	7.6e-07	554.33	555.337	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5398	5398	5262	AVEGDIAXTDVBJS	16.1	7.7e-07	400.28	401.287	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9440	9440	9440	HLFLCRYVHOAXOU	15.975	7.9e-07	385.237	386.243	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1077	1077	1077	UKZVQBPULFPVKH	14.898	8.0e-07	434.235	435.243	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1864	1864	1864	IULKWYSYZSURJK	17.416	8.0e-07	387.248	388.254	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	592	592	592	VGXYDZCCQDSGLZ	16.129	8.1e-07	852.412	853.42	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4409	4409	4409	NECKCAQRKTUACT	14.707	8.2e-07	433.211	434.219	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10867	10867	10867	XXROXFHCMVXETG	14.044	8.5e-07	273.169	274.176	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9294	9294	9294	ZIMOUPHGHTXJRD	16.624	8.6e-07	417.273	418.28	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3874	3874	3874	OKGLROPOZIVCCZ	15.643	8.8e-07	435.189	436.197	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5971	5971	5971	ONIQOQHATWINJY	19.692	9.2e-07	501.17	502.177	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6416	6416	6416	OAWCVDIHMTVSBA	12.947	9.3e-07	521.256	522.264	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1656	1656	1656	MXXFZXJSHIUFOL	13.401	9.4e-07	395.257	396.264	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2246	2246	2246	OPHAWRYOHOYBLZ	12.593	9.4e-07	419.161	420.169	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8528	8528	8528	MGHSCXCFVZJHPT	9.956	9.5e-07	756.278	757.285	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3250	3250	3250	KEDZPHBUEGYHGC	13.065	9.8e-07	988.358	989.365	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6751	6751	6751	QPTBIDGWTVNLQQ	7.872	9.8e-07	656.149	657.156	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6554	6554	6554	ZJJXGWJIGJFDTL	10.686	9.9e-07	445.178	446.185	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9441	9441	9441	JRGSONPJAHDIGK	20.177	1.0e-06	563.357	564.36	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10537	10537	10537	BTRULDJUUVGRNE	17.589	1.0e-06	314.195	315.202	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10701	10701	10701	HQFFZMGHAJTRBU	19.794	1.0e-06	577.373	578.38	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6184	6184	6184	FEFXTOZCHYSOSN	14.775	1.1e-06	448.285	449.293	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6342	6342	1844	IWFLRMVAYVMQBI	14.132	1.1e-06	438.227	439.235	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8903	8903	5961	WOTLZHIBNVZFQZ	11.825	1.1e-06	491.217	492.225	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5240	5240	5240	CCGPUGMWYLICGL	10.664	1.2e-06	274.064	275.071	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5139	5139	5139	NIKSXZOHKOSTKM	10.224	1.2e-06	339.158	340.166	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5112	5112	5112	PVEVXUMVNWSNIG	8.533	1.2e-06	520.242	521.258	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8526	8526	8526	QLEGWPDWXNOEIY	12.239	1.3e-06	323.163	324.171	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8817	8817	8817	FVGOGEGGQLNZGH	16.157	1.3e-06	393.19	394.197	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2491	2491	2491	ZCDNRPPFBQDQHR	14.787	1.3e-06	666.279	667.274	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4272	4272	8478	RCMWNNJFKNDKQR	15.343	1.3e-06	425.195	426.203	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4761	4761	4761	AEUAVVIPDJTEFS	19.099	1.3e-06	880.321	881.328	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	431	431	431	YQFZRHYZLARWDY	13.607	1.3e-06	358.258	359.265	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9040	9040	9040	KMRMSYHYOVGWCM	15.712	1.3e-06	414.273	415.292	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4927	4927	4927	YQNQNVDNTFHQSW	10.57	1.4e-06	307.026	308.034	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8087	8087	8087	YWGAKIGNXGAAQR	16.393	1.4e-06	569.181	570.188	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6262	6262	5171	XRSRJBBRTCEBNS	17.417	1.4e-06	726.38	727.39	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11539	11539	3485	CANIEVJJEIJTGQ	13.21	1.5e-06	439.211	440.219	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6887	6887	6887	ZKSLFHXTWGEITF	9.539	1.5e-06	487.305	488.312	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4880	4880	1544	KRZBCHWVBQOTNZ	14.374	1.5e-06	516.127	517.134	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	146	146	146	AFDGMGIAWGQKNZ	10.593	1.5e-06	523.268	524.276	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	774	774	774	GWJPZODEJKTZCR	10.012	1.5e-06	518.205	519.213	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5471	5471	5471	LBRJFDBQNUVAGM	11.29	1.6e-06	578.273	579.277	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6287	6287	6287	WUJKEABPANBOBA	8.673	1.6e-06	248.156	249.164	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11463	11463	11463	JLINBAUQGJKNRS	14.897	1.6e-06	492.211	493.218	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10800	10800	10800	PACOALGXOJLUSI	10.105	1.6e-06	694.263	695.27	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4877	4877	4877	FADHJFXHKLXQOJ	20.585	1.6e-06	418.258	419.265	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11328	11328	11328	KSVKECXWDNCRTM	8.458	1.7e-06	402.194	403.205	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7106	7106	7106	KVYJAWXEQAHJFZ	16.431	1.7e-06	591.388	592.4	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2543	2543	2543	DUEPRVBVGDRKAG	8.637	1.7e-06	221.105	222.112	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2039	2039	2039	KRFNIBVBZRNIBR	12.117	1.7e-06	514.258	515.266	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10917	10917	10917	OAWGMXFTWZTYNA	17.992	1.8e-06	563.242	564.25	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6351	6351	6351	NQIZIOGKLJAGSU	13.397	1.8e-06	255.074	256.081	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4593	4593	4593	YMARZQAQMVYCKC	14.52	1.8e-06	505.225	506.232	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	350	350	350	ICQSMOIRUNOHQP	10.35	1.8e-06	502.222	503.229	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3808	3808	10250	MPXXSICHRNCHHK	9.768	1.8e-06	340.189	341.21	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2738	2738	2738	BRQQPHKRRCUYLA	15.673	1.9e-06	283.121	284.128	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3848	3848	3848	JHBWYQRKOUBPCA	15.734	2.0e-06	299.073	300.084	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6847	6847	6847	CJLYTLDVDQOMLK	10.449	2.0e-06	408.216	409.224	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11321	11321	11321	ZVRJWDUPIDMHDN	13.985	2.1e-06	390.227	391.233	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7755	7755	1544	KRZBCHWVBQOTNZ	13.965	2.1e-06	516.127	517.134	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8042	8042	8042	DGOWDUFJCINDGI	7.809	2.1e-06	246.137	247.149	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3884	3884	3884	KRHCKPJTSLTKIS	13.34	2.1e-06	481.178	482.186	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10170	10170	10170	UIHLRTKYJPYYEU	9.91	2.2e-06	1019.49	1020.49	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11757	11757	11757	FGSUFNFKVIVYCH	11.003	2.2e-06	463.222	464.23	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4057	4057	3724	OOXFYQVRTMCLBW	14.348	2.3e-06	550.283	551.29	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7446	7446	7446	HDACQVRGBOVJII	10.058	2.3e-06	416.231	417.239	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2364	2364	2434	RZTAMFZIAATZDJ	10.928	2.3e-06	383.069	384.078	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2696	2696	1052	ZWULOVMIJRITDI	14.704	2.4e-06	337.179	338.187	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6059	6059	6059	UTKRDXOBEDLIPI	10.676	2.5e-06	901.445	902.45	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	882	882	882	HWGSIQVTOVKMIE	16.781	2.5e-06	367.153	368.161	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5775	5775	5775	CFUNPOBDQKNWHN	9.256	2.5e-06	528.237	529.245	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6039	6039	6039	JBQIHOASDQXPJU	12.549	2.7e-06	528.237	529.245	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3006	3006	3006	PSVRFUPOQYJOOZ	11.747	2.7e-06	809.593	810.599	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2223	2223	2223	VVIZBYAUHQFAHF	15.005	2.7e-06	840.311	841.318	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7127	7127	7127	JTQLALMTODKNTM	8.996	2.7e-06	438.143	439.151	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	932	932	932	LRFVTYWOQMYALW	12.722	2.8e-06	152.033	153.042	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3933	3933	2472	HFJAWQAOGQPIPI	14.843	2.8e-06	468.216	469.224	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7800	7800	7800	CPFKTTQCEPZJGA	10.442	3.0e-06	430.2	431.208	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	542	542	542	UEHSUUVWQIHXEP	12.501	3.0e-06	398.148	399.156	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3485	3485	3485	CANIEVJJEIJTGQ	12.049	3.1e-06	439.211	440.219	-1	M+H	1
